TransactionID,CustomerID,TransactionDate,ProductID,ProductName,Category,Price,Quantity,TotalAmount,Age,Gender
5659,36,2023-11-28,105,modern,Electronics,140.2,2,280.4,23,Female
5660,155,2023-09-16,140,share,Electronics,66.47,5,332.35,31,Other
5661,134,2023-10-05,120,song,Clothing,98.72,2,197.44,51,Other
5662,978,2023-01-11,106,maintain,Beauty,44.81,3,134.43,35,Female
5663,461,2023-07-13,134,operation,Electronics,55.21,4,220.84,56,Male
5664,692,2023-06-16,110,understand,Home & Garden,164.0,2,328.0,65,Male
5665,50,2023-07-25,121,its,Electronics,95.86,3,287.58,36,Other
5666,771,2022-12-07,143,hand,Beauty,78.92,4,315.68,48,Male
5667,551,2023-09-26,120,cell,Home & Garden,125.57,3,376.71,49,Female
5668,681,2023-07-06,138,yes,Electronics,11.78,2,23.56,47,Male
5669,263,2023-08-02,121,very,Beauty,118.49,1,118.49,41,Male
5670,3,2023-11-09,129,into,Clothing,42.63,2,85.26,57,Female
5671,785,2023-01-14,148,over,Electronics,188.84,2,377.68,58,Male
5672,447,2023-10-01,140,create,Electronics,171.57,2,343.14,34,Male
5673,79,2023-03-11,123,according,Clothing,79.08,1,79.08,66,Other
5674,336,2023-08-29,149,agree,Electronics,136.41,1,136.41,39,Female
5675,879,2023-07-05,143,floor,Electronics,151.12,1,151.12,23,Female
5676,571,2023-08-31,107,then,Beauty,20.08,2,40.16,54,Other
5677,512,2023-09-25,121,southern,Beauty,50.69,3,152.07,56,Female
5678,216,2023-10-13,114,evening,Beauty,188.37,2,376.74,39,Male
5679,247,2023-04-02,149,old,Beauty,60.58,3,181.74,60,Female
5680,544,2023-09-17,146,section,Beauty,164.91,1,164.91,31,Male
5681,713,2023-10-04,107,authority,Beauty,33.93,3,101.79,39,Male
5682,831,2023-06-11,119,travel,Electronics,166.01,3,498.03,46,Other
5683,109,2023-02-05,124,fire,Clothing,119.08,1,119.08,36,Male
5684,566,2023-11-04,129,resource,Home & Garden,54.08,1,54.08,59,Other
5685,232,2023-02-05,145,range,Clothing,149.0,1,149.0,66,Other
5686,290,2023-01-20,115,add,Home & Garden,122.17,1,122.17,66,Female
5687,20,2023-04-19,150,girl,Home & Garden,163.29,4,653.16,33,Female
5688,976,2023-05-14,141,visit,Home & Garden,88.37,4,353.48,34,Male
5689,464,2023-05-19,141,why,Home & Garden,111.45,3,334.35,54,Male
5690,956,2023-02-22,104,time,Electronics,166.33,2,332.66,22,Other
5691,136,2023-11-21,139,matter,Electronics,193.92,5,969.6,46,Male
5692,805,2023-03-05,128,song,Electronics,40.3,2,80.6,53,Female
5693,327,2023-07-24,129,message,Home & Garden,67.93,4,271.72,28,Male
5694,502,2022-12-09,116,task,Home & Garden,78.42,4,313.68,53,Other
5695,505,2023-07-13,114,tax,Electronics,186.37,5,931.85,27,Other
5696,457,2023-03-10,128,work,Electronics,128.44,3,385.32,37,Other
5697,246,2022-12-05,141,rule,Beauty,29.86,4,119.44,61,Other
5698,968,2023-01-24,126,politics,Beauty,88.51,1,88.51,45,Male
5699,751,2022-12-09,115,allow,Clothing,22.85,4,91.4,65,Other
5700,139,2023-07-21,148,with,Home & Garden,193.25,1,193.25,51,Male
5701,849,2023-10-29,128,not,Clothing,118.5,3,355.5,56,Male
5702,672,2023-08-03,116,card,Clothing,121.07,5,605.35,21,Male
5703,879,2023-06-19,123,resource,Beauty,125.2,2,250.4,61,Other
5704,842,2023-08-05,132,often,Electronics,57.64,4,230.56,58,Female
5705,209,2022-12-28,128,summer,Beauty,132.75,5,663.75,68,Male
5706,837,2023-08-30,120,me,Home & Garden,158.03,2,316.06,53,Male
5707,350,2023-02-13,141,too,Home & Garden,187.88,5,939.4,38,Female
5708,881,2023-03-26,121,continue,Beauty,76.33,2,152.66,59,Female
5709,549,2023-10-21,134,hear,Home & Garden,128.93,5,644.65,23,Female
5710,265,2023-05-08,138,really,Beauty,10.82,4,43.28,64,Male
5711,928,2023-08-27,105,along,Clothing,93.21,1,93.21,49,Female
5712,149,2023-05-13,108,commercial,Beauty,140.97,4,563.88,26,Male
5713,479,2023-04-15,141,lose,Beauty,90.87,2,181.74,64,Male
5714,357,2023-03-26,133,politics,Home & Garden,49.35,2,98.7,40,Female
5715,965,2023-06-14,102,begin,Home & Garden,65.96,3,197.88,62,Male
5716,993,2023-10-26,122,into,Electronics,15.95,3,47.85,35,Male
5717,523,2023-04-10,125,tend,Clothing,71.3,1,71.3,24,Other
5718,526,2023-02-27,149,your,Beauty,143.77,1,143.77,40,Other
5719,53,2022-12-08,143,degree,Clothing,180.01,5,900.05,51,Male
5720,66,2023-06-24,144,position,Beauty,153.03,4,612.12,45,Female
5721,384,2023-08-18,136,partner,Beauty,65.61,5,328.05,63,Male
5722,361,2023-02-14,136,race,Beauty,146.89,2,293.78,50,Other
5723,88,2023-02-28,103,foot,Beauty,86.25,2,172.5,55,Other
5724,375,2023-08-01,117,seem,Beauty,142.88,2,285.76,55,Female
5725,640,2023-06-13,142,lawyer,Clothing,136.52,1,136.52,62,Female
5726,942,2023-04-18,108,either,Home & Garden,175.7,4,702.8,21,Male
5727,37,2023-07-26,115,glass,Home & Garden,87.87,2,175.74,26,Female
5728,846,2023-06-13,115,late,Clothing,80.22,1,80.22,36,Other
5729,345,2023-02-16,133,top,Home & Garden,103.73,2,207.46,33,Other
5730,954,2023-01-18,124,role,Clothing,74.73,4,298.92,20,Male
5731,64,2023-06-18,102,however,Beauty,76.25,5,381.25,18,Other
5732,448,2023-08-29,110,send,Electronics,94.52,1,94.52,56,Male
5733,867,2023-06-25,114,require,Electronics,58.03,2,116.06,38,Female
5734,754,2023-05-02,147,if,Clothing,111.63,4,446.52,64,Other
5735,598,2023-10-24,135,energy,Electronics,51.26,5,256.3,32,Female
5736,770,2023-03-30,121,board,Beauty,195.17,4,780.68,23,Other
5737,263,2023-05-04,115,site,Clothing,16.69,4,66.76,30,Other
5738,585,2023-08-09,118,interesting,Electronics,37.85,1,37.85,57,Female
5739,762,2022-12-24,108,computer,Beauty,179.17,2,358.34,44,Other
5740,802,2023-11-22,104,reason,Home & Garden,173.76,1,173.76,64,Male
5741,981,2023-01-22,104,address,Beauty,33.91,4,135.64,27,Other
5742,292,2023-12-02,109,rock,Electronics,164.61,3,493.83,30,Female
5743,580,2023-08-18,104,notice,Electronics,51.58,2,103.16,22,Female
5744,502,2023-11-12,134,bring,Beauty,173.01,3,519.03,52,Female
5745,265,2023-08-07,104,fact,Beauty,97.59,4,390.36,52,Male
5746,556,2023-05-04,138,together,Beauty,156.71,2,313.42,49,Male
5747,759,2023-09-03,115,same,Home & Garden,81.07,4,324.28,56,Female
5748,886,2023-09-01,134,mean,Home & Garden,83.22,2,166.44,70,Other
5749,110,2023-11-07,147,state,Beauty,30.26,1,30.26,21,Male
5750,125,2023-04-06,118,way,Beauty,91.71,2,183.42,59,Other
5751,587,2023-12-03,136,against,Electronics,41.27,3,123.81,18,Other
5752,40,2023-10-29,103,difficult,Clothing,70.88,3,212.64,69,Male
5753,56,2023-03-22,135,floor,Electronics,103.29,3,309.87,30,Female
5754,103,2023-07-21,116,theory,Home & Garden,53.5,5,267.5,31,Other
5755,722,2023-10-11,149,off,Home & Garden,132.48,4,529.92,22,Other
5756,642,2023-02-23,121,learn,Electronics,75.73,4,302.92,35,Female
5757,561,2023-12-02,138,law,Beauty,158.93,1,158.93,47,Male
5758,440,2023-11-18,101,themselves,Beauty,160.12,4,640.48,58,Female
5759,349,2023-10-23,133,drive,Home & Garden,105.88,2,211.76,34,Other
5760,281,2023-09-12,136,level,Clothing,182.17,1,182.17,30,Female
5761,576,2022-12-08,116,time,Beauty,79.24,2,158.48,25,Other
5762,386,2023-07-26,118,director,Clothing,111.91,2,223.82,64,Male
5763,223,2023-02-17,106,computer,Beauty,59.99,3,179.97,68,Male
5764,793,2023-01-30,150,rather,Electronics,171.12,2,342.24,67,Female
5765,841,2023-11-03,109,particular,Electronics,46.96,2,93.92,60,Male
5766,170,2023-01-14,121,involve,Beauty,171.88,1,171.88,67,Female
5767,157,2023-03-14,134,whatever,Home & Garden,122.76,1,122.76,40,Other
5768,107,2023-06-14,131,common,Beauty,38.09,2,76.18,40,Other
5769,255,2023-02-19,115,green,Beauty,86.63,5,433.15,62,Male
5770,739,2023-10-09,103,lawyer,Home & Garden,19.26,5,96.3,55,Female
5771,682,2023-10-09,142,degree,Electronics,81.18,5,405.9,70,Other
5772,20,2023-10-08,106,grow,Home & Garden,26.4,1,26.4,53,Male
5773,822,2023-01-31,122,race,Beauty,145.03,2,290.06,34,Male
5774,876,2023-04-15,102,grow,Clothing,68.09,2,136.18,44,Male
5775,239,2023-07-08,106,between,Beauty,173.45,1,173.45,37,Other
5776,50,2023-01-23,140,add,Electronics,65.92,5,329.6,28,Female
5777,624,2023-03-11,112,put,Beauty,199.99,3,599.97,37,Female
5778,8,2023-10-12,147,all,Clothing,113.49,2,226.98,34,Male
5779,784,2023-11-17,124,professor,Home & Garden,186.01,2,372.02,38,Male
5780,714,2023-05-27,106,impact,Home & Garden,80.1,1,80.1,43,Male
5781,138,2022-12-12,137,prevent,Electronics,173.86,3,521.58,25,Female
5782,205,2023-02-18,119,where,Beauty,29.23,3,87.69,49,Other
5783,732,2023-06-14,126,bad,Clothing,34.51,3,103.53,56,Male
5784,924,2023-03-28,109,tax,Home & Garden,19.98,1,19.98,27,Other
5785,971,2023-04-10,135,since,Clothing,22.2,3,66.6,24,Female
5786,570,2023-03-13,101,what,Clothing,113.4,4,453.6,63,Male
5787,814,2023-02-09,110,left,Beauty,134.19,4,536.76,69,Female
5788,742,2023-06-17,145,build,Electronics,106.68,1,106.68,68,Other
5789,44,2023-02-13,136,guess,Beauty,44.37,4,177.48,43,Other
5790,398,2023-07-11,107,some,Beauty,188.2,5,941.0,42,Other
5791,321,2023-08-12,116,whatever,Electronics,43.49,5,217.45,63,Female
5792,585,2023-07-11,111,word,Electronics,49.92,1,49.92,52,Male
5793,157,2023-11-15,109,during,Electronics,32.5,4,130.0,60,Other
5794,762,2023-02-02,146,bank,Home & Garden,97.45,5,487.25,67,Female
5795,616,2023-08-01,103,yard,Beauty,125.13,5,625.65,44,Male
5796,995,2023-09-30,111,away,Home & Garden,44.53,5,222.65,59,Other
5797,722,2023-02-07,111,speak,Clothing,185.14,1,185.14,61,Male
5798,433,2023-07-02,104,movement,Home & Garden,101.26,3,303.78,43,Other
5799,597,2023-07-09,123,both,Beauty,73.52,4,294.08,47,Other
5800,28,2023-09-28,121,not,Electronics,164.68,5,823.4,38,Female
5801,177,2022-12-23,136,strong,Home & Garden,121.56,2,243.12,60,Female
5802,581,2023-05-11,108,home,Electronics,114.6,2,229.2,23,Female
5803,544,2023-03-24,118,new,Electronics,122.19,3,366.57,22,Male
5804,199,2023-08-10,129,guess,Beauty,158.87,5,794.35,52,Female
5805,527,2023-09-01,135,show,Electronics,130.06,3,390.18,52,Female
5806,424,2023-11-30,102,also,Home & Garden,86.79,2,173.58,43,Male
5807,857,2023-01-22,112,claim,Beauty,151.97,1,151.97,26,Other
5808,3,2023-06-17,123,include,Beauty,134.86,3,404.58,26,Female
5809,366,2023-04-08,111,act,Electronics,149.4,1,149.4,29,Male
5810,135,2023-10-06,124,stop,Beauty,150.37,1,150.37,54,Male
5811,835,2023-04-18,106,along,Clothing,185.51,3,556.53,27,Male
5812,164,2023-05-15,137,store,Electronics,18.59,5,92.95,54,Other
5813,895,2023-03-21,136,natural,Clothing,125.39,4,501.56,42,Female
5814,692,2023-11-01,106,include,Electronics,157.46,3,472.38,22,Male
5815,714,2023-06-02,105,serve,Beauty,154.24,2,308.48,26,Female
5816,868,2023-05-08,103,color,Electronics,166.04,5,830.2,38,Female
5817,603,2023-01-20,117,ten,Clothing,194.76,4,779.04,69,Female
5818,325,2023-07-03,115,event,Beauty,182.31,4,729.24,69,Female
5819,387,2023-03-23,143,ok,Clothing,27.81,4,111.24,42,Male
5820,953,2023-07-27,149,huge,Clothing,152.17,1,152.17,24,Other
5821,928,2023-07-27,132,bed,Beauty,125.78,4,503.12,34,Other
5822,684,2023-11-11,116,pattern,Home & Garden,146.62,1,146.62,41,Other
5823,509,2023-02-02,141,available,Beauty,31.45,5,157.25,36,Male
5824,59,2023-05-08,120,pass,Electronics,173.49,1,173.49,20,Female
5825,642,2023-11-14,143,budget,Clothing,147.86,2,295.72,34,Male
5826,814,2023-07-04,136,citizen,Clothing,15.49,5,77.45,60,Other
5827,666,2023-09-02,101,hour,Home & Garden,31.44,5,157.2,66,Other
5828,931,2023-08-12,102,majority,Electronics,90.6,4,362.4,20,Female
5829,779,2023-03-22,105,building,Beauty,177.68,4,710.72,25,Male
5830,939,2022-12-24,121,report,Electronics,84.23,3,252.69,63,Female
5831,59,2022-12-17,118,any,Beauty,159.01,4,636.04,26,Male
5832,184,2023-03-23,137,leader,Beauty,64.1,4,256.4,21,Female
5833,61,2023-05-31,118,yeah,Clothing,117.91,1,117.91,68,Other
5834,241,2023-09-20,135,develop,Home & Garden,90.82,2,181.64,22,Other
5835,354,2023-11-22,145,happy,Home & Garden,28.47,3,85.41,58,Other
5836,62,2023-01-07,116,finally,Clothing,162.52,5,812.6,26,Female
5837,761,2023-03-13,111,all,Beauty,45.61,1,45.61,31,Female
5838,901,2023-08-28,150,remain,Home & Garden,27.07,3,81.21,49,Female
5839,32,2023-04-02,139,tax,Electronics,142.61,5,713.05,18,Female
5840,866,2023-07-01,146,teach,Beauty,35.32,3,105.96,62,Other
5841,918,2022-12-12,145,message,Electronics,48.94,2,97.88,20,Other
5842,177,2023-05-09,138,other,Beauty,17.24,3,51.72,49,Male
5843,811,2023-04-07,128,after,Beauty,69.99,2,139.98,63,Female
5844,864,2023-11-02,137,would,Clothing,95.33,5,476.65,24,Other
5845,561,2023-09-01,122,pick,Electronics,123.4,4,493.6,18,Male
5846,632,2023-05-05,124,daughter,Clothing,28.76,3,86.28,22,Male
5847,601,2023-05-26,107,table,Beauty,49.16,5,245.8,69,Male
5848,537,2023-09-10,102,risk,Clothing,44.33,1,44.33,20,Female
5849,752,2023-06-03,112,participant,Electronics,107.32,1,107.32,23,Other
5850,437,2023-05-04,130,cell,Home & Garden,148.44,2,296.88,31,Other
5851,692,2023-09-16,142,feeling,Home & Garden,38.39,3,115.17,42,Other
5852,565,2023-04-23,111,charge,Beauty,15.37,1,15.37,43,Other
5853,709,2023-03-22,143,leave,Home & Garden,71.7,1,71.7,19,Female
5854,797,2023-06-05,150,have,Clothing,26.24,5,131.2,69,Other
5855,32,2023-11-23,144,early,Home & Garden,56.29,1,56.29,58,Female
5856,974,2023-01-30,137,increase,Electronics,85.46,2,170.92,26,Female
5857,708,2023-09-18,135,act,Clothing,59.23,3,177.69,52,Male
5858,48,2023-09-16,140,reduce,Beauty,37.19,4,148.76,34,Other
5859,530,2023-11-16,135,American,Clothing,12.81,5,64.05,69,Male
5860,822,2023-03-14,109,evidence,Electronics,166.38,1,166.38,44,Male
5861,166,2023-02-20,126,glass,Beauty,47.31,3,141.93,69,Other
5862,173,2023-07-21,112,shake,Home & Garden,33.61,1,33.61,61,Male
5863,19,2023-04-05,146,collection,Clothing,143.16,5,715.8,42,Male
5864,892,2023-06-13,105,I,Home & Garden,80.31,1,80.31,33,Male
5865,95,2023-01-01,134,green,Home & Garden,109.27,2,218.54,68,Female
5866,111,2023-04-22,144,staff,Home & Garden,121.97,2,243.94,26,Female
5867,412,2023-01-04,110,weight,Beauty,148.73,4,594.92,44,Other
5868,113,2023-05-18,101,lead,Electronics,133.42,5,667.1,30,Other
5869,294,2023-01-25,112,start,Clothing,166.64,3,499.92,65,Male
5870,730,2023-09-21,114,office,Home & Garden,194.12,3,582.36,66,Female
5871,297,2023-10-17,114,likely,Beauty,184.72,1,184.72,49,Female
5872,476,2023-03-11,147,teach,Electronics,98.16,4,392.64,50,Female
5873,109,2023-03-16,148,method,Beauty,162.64,4,650.56,33,Male
5874,955,2023-03-19,136,prevent,Beauty,131.86,5,659.3,19,Other
5875,707,2023-06-04,110,foot,Home & Garden,50.9,1,50.9,47,Female
5876,406,2023-02-02,104,risk,Home & Garden,20.39,5,101.95,68,Other
5877,449,2023-03-28,136,you,Electronics,14.49,2,28.98,52,Female
5878,206,2023-01-20,138,now,Electronics,71.63,5,358.15,70,Other
5879,483,2023-07-09,147,reason,Clothing,102.05,1,102.05,52,Other
5880,982,2023-07-06,120,care,Electronics,179.65,3,538.95,68,Female
5881,608,2023-06-25,137,knowledge,Home & Garden,26.32,4,105.28,49,Male
5882,262,2023-07-27,106,difficult,Electronics,156.38,5,781.9,43,Male
5883,953,2023-10-09,129,try,Beauty,75.05,3,225.15,31,Female
5884,496,2023-11-22,107,happen,Beauty,122.92,2,245.84,43,Male
5885,842,2023-04-14,122,citizen,Home & Garden,36.4,4,145.6,58,Other
5886,741,2023-09-26,130,reduce,Electronics,120.96,3,362.88,49,Other
5887,150,2023-11-04,134,traditional,Electronics,22.19,2,44.38,64,Female
5888,722,2023-01-04,138,quite,Home & Garden,148.17,4,592.68,63,Female
5889,484,2023-05-18,121,could,Beauty,19.92,4,79.68,54,Other
5890,298,2023-09-11,107,necessary,Electronics,63.88,3,191.64,22,Other
5891,978,2023-06-28,131,three,Clothing,133.01,4,532.04,31,Other
5892,711,2023-01-12,137,area,Clothing,156.75,2,313.5,27,Other
5893,525,2023-10-22,148,friend,Electronics,21.17,3,63.51,69,Other
5894,428,2023-05-31,136,man,Home & Garden,135.59,2,271.18,36,Other
5895,525,2023-02-20,129,almost,Beauty,165.36,2,330.72,56,Other
5896,160,2023-10-01,128,as,Electronics,44.47,2,88.94,39,Female
5897,874,2023-11-22,150,head,Clothing,179.16,2,358.32,46,Male
5898,354,2023-07-19,146,forget,Home & Garden,70.16,2,140.32,38,Male
5899,86,2023-02-18,144,cold,Electronics,126.19,3,378.57,32,Male
5900,899,2023-11-27,123,improve,Electronics,197.06,5,985.3,19,Female
5901,895,2023-09-10,109,hotel,Home & Garden,50.08,4,200.32,39,Other
5902,567,2023-05-14,104,part,Home & Garden,23.24,2,46.48,69,Female
5903,917,2023-04-25,106,more,Home & Garden,124.89,2,249.78,32,Female
5904,547,2023-11-05,113,mother,Clothing,167.27,1,167.27,32,Female
5905,645,2023-01-17,106,if,Home & Garden,14.87,3,44.61,19,Female
5906,237,2023-07-31,134,inside,Electronics,105.03,3,315.09,69,Male
5907,378,2023-10-08,127,ability,Clothing,175.35,5,876.75,28,Other
5908,789,2022-12-29,103,candidate,Home & Garden,20.08,2,40.16,22,Male
5909,522,2023-09-05,122,enjoy,Beauty,23.52,3,70.56,60,Other
5910,490,2022-12-30,109,animal,Clothing,189.78,4,759.12,26,Male
5911,883,2023-03-21,142,job,Clothing,88.81,2,177.62,20,Other
5912,28,2022-12-25,106,shoulder,Electronics,119.85,5,599.25,58,Female
5913,865,2023-11-27,144,throw,Electronics,55.81,2,111.62,63,Female
5914,439,2023-05-30,102,marriage,Beauty,18.79,4,75.16,69,Other
5915,388,2023-08-31,127,point,Home & Garden,151.06,5,755.3,33,Female
5916,22,2023-09-29,119,wait,Clothing,106.3,5,531.5,63,Male
5917,161,2023-09-11,115,sea,Clothing,197.69,4,790.76,63,Female
5918,647,2023-01-10,142,style,Clothing,14.19,1,14.19,19,Female
5919,422,2022-12-13,117,manager,Clothing,145.63,5,728.15,39,Female
5920,347,2023-05-20,122,say,Electronics,92.67,1,92.67,48,Female
5921,554,2023-04-07,141,design,Electronics,41.51,5,207.55,35,Male
5922,842,2022-12-22,139,them,Home & Garden,132.86,1,132.86,70,Male
5923,120,2023-04-18,148,great,Electronics,95.25,3,285.75,54,Male
5924,907,2023-10-13,114,him,Electronics,72.6,4,290.4,20,Other
5925,96,2023-02-28,118,through,Beauty,144.51,3,433.53,35,Male
5926,527,2023-08-07,113,reality,Beauty,169.25,2,338.5,65,Other
5927,768,2023-09-28,109,sell,Beauty,15.18,5,75.9,39,Female
5928,268,2023-05-26,143,keep,Beauty,175.28,2,350.56,62,Other
5929,231,2023-08-03,134,return,Clothing,71.95,5,359.75,20,Female
5930,7,2023-09-28,149,everyone,Clothing,104.28,3,312.84,68,Male
5931,59,2023-08-28,115,business,Beauty,170.16,4,680.64,25,Female
5932,518,2023-02-15,145,last,Beauty,60.13,5,300.65,51,Other
5933,30,2023-07-14,136,real,Electronics,67.39,1,67.39,33,Other
5934,159,2023-11-17,130,security,Home & Garden,139.61,2,279.22,32,Other
5935,449,2023-02-28,117,whose,Clothing,190.18,3,570.54,55,Other
5936,597,2023-08-22,128,long,Electronics,81.28,5,406.4,47,Female
5937,816,2023-11-06,134,decision,Electronics,195.69,5,978.45,18,Other
5938,636,2022-12-08,142,deal,Beauty,109.17,5,545.85,70,Male
5939,860,2023-01-09,142,in,Beauty,37.99,5,189.95,69,Other
5940,179,2023-12-04,126,however,Beauty,58.52,1,58.52,18,Other
5941,485,2023-05-25,113,ten,Home & Garden,137.86,1,137.86,24,Female
5942,55,2023-07-08,150,relationship,Beauty,34.04,4,136.16,21,Other
5943,952,2023-11-21,137,western,Home & Garden,59.1,2,118.2,34,Female
5944,900,2023-04-13,145,word,Beauty,36.74,3,110.22,55,Male
5945,243,2023-05-13,107,call,Beauty,92.17,1,92.17,66,Male
5946,924,2023-02-13,141,black,Clothing,144.08,3,432.24,33,Other
5947,435,2023-05-23,119,number,Home & Garden,83.38,5,416.9,36,Female
5948,627,2023-06-23,142,eye,Home & Garden,93.53,3,280.59,37,Male
5949,200,2023-08-03,104,Mr,Home & Garden,92.46,2,184.92,20,Other
5950,16,2023-07-18,136,purpose,Electronics,39.29,2,78.58,31,Male
5951,318,2023-03-24,109,edge,Beauty,197.17,4,788.68,26,Female
5952,446,2023-08-19,149,they,Home & Garden,67.6,4,270.4,23,Female
5953,48,2023-06-10,106,truth,Clothing,191.15,1,191.15,70,Female
5954,593,2023-02-10,122,piece,Electronics,130.0,3,390.0,19,Female
5955,818,2023-01-03,141,girl,Electronics,132.91,5,664.55,56,Other
5956,604,2023-07-04,124,avoid,Clothing,77.3,3,231.9,39,Male
5957,242,2023-07-19,132,forget,Beauty,131.02,3,393.06,69,Male
5958,725,2023-04-07,124,impact,Home & Garden,19.48,5,97.4,36,Male
5959,44,2023-10-03,122,member,Electronics,27.67,2,55.34,70,Other
5960,424,2023-04-17,116,son,Home & Garden,13.54,4,54.16,40,Female
5961,438,2023-01-10,134,hundred,Electronics,103.27,5,516.35,36,Male
5962,751,2023-06-26,109,response,Electronics,194.62,4,778.48,59,Female
5963,609,2023-10-19,101,exist,Clothing,96.74,2,193.48,37,Other
5964,597,2023-01-07,123,bag,Beauty,190.87,1,190.87,64,Other
5965,323,2023-03-31,109,rich,Home & Garden,95.77,5,478.85,64,Other
5966,253,2023-07-04,141,might,Clothing,167.0,1,167.0,39,Male
5967,588,2023-07-14,101,Mr,Electronics,98.27,4,393.08,59,Other
